"Name,""Source"",""Page"",""Level"",""Casting Time"",""Duration"",""School"",""Range"",""Components"",""Classes"",""Optional/Variant Classes"",""Subclasses"",""Text"",""At Higher Levels""";;;;;;;;;;;;
"Terreno alucinatorio,""PHB'24"",""283"",""4to"",""10 min."",""24 horas"",""Espejismo"",""300 pies"",""V, S, M (un hongo)"",""Bardo (PHB'24), Druida (PHB'24), Brujo (PHB'24), Mago (PHB'24)"","""",""Tramposo Arcano (PHB'14) Pícaro, Tramposo Arcano (PHB'24) Pícaro, Tierra (Desierto) (PHB'14) Druida, Caballero sobrenatural (PHB'14) Luchador, Caballero sobrenatural (PHB'24) Luchador, Ilusionista (PHB'24) Mago, Hechicero lunar (DSotDQ), Hechicero lunar (DSotDQ)"",""Haces que el terreno natural en un cubo de 150 pies de alcance se vea, suene y huela como otro tipo de terreno natural. Por lo tanto, se puede hacer que los campos abiertos o un camino parezcan un pantano, una colina, una grieta o algún otro terreno difícil o intransitable. Se puede hacer que un estanque parezca una pradera cubierta de hierba, un precipicio como una pendiente suave o un barranco cubierto de rocas como un camino ancho y liso. Las estructuras, equipos y criaturas fabricadas dentro del área no cambian.";;;;;;;;;;;;
;;;;;;;;;;;;
"Las características táctiles del terreno no cambian, por lo que las criaturas que ingresan al área probablemente notarán la ilusión. Si la diferencia no es obvia al tacto, una criatura que examina la ilusión puede realizar la acción de Estudio para realizar una prueba de Inteligencia (Investigación) contra la CD de salvación de tu hechizo para no creerlo. Si una criatura discierne que el terreno es ilusorio, ve una imagen vaga superpuesta al terreno real."",""""";;;;;;;;;;;;
"Dañar,""PHB'14"",""249"",""6to"",""Acción"",""Instantáneo"",""Nigromancia"",""60 pies"",""V, S"",""Clérigo (PHB'14)"","""",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Desatas una enfermedad virulenta en una criatura que puedes ver dentro del alcance. El objetivo debe realizar una tirada de salvación de Constitución. En una salvación fallida, sufre 14d6 de daño necrótico, o la mitad de daño en una salvación exitosa. El daño no puede reducir los puntos de vida del objetivo por debajo de 1. Si el objetivo falla la tirada de salvación, su punto de vida máximo se reduce durante 1 hora en una cantidad igual al daño necrótico que recibió. Cualquier efecto que elimine una enfermedad permite que el punto de vida máximo de una criatura vuelva a la normalidad antes de que pase ese tiempo."",""""";;;;;;;;;;;;
"Dañar,""PHB'24"",""283"",""6to"",""Acción"",""Instantáneo"",""Nigromancia"",""60 pies"",""V, S"",""Clérigo (PHB'24)"","""",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Desatas magia virulenta sobre una criatura que puedes ver dentro del alcance. El objetivo realiza una tirada de salvación de Constitución. Si falla la salvación, recibe 14d6 de daño necrótico y su máximo de puntos de vida se reduce en una cantidad igual al daño necrótico que recibió. Con una salvación exitosa, solo sufre la mitad de daño. Este hechizo no puede reducir el máximo de puntos de vida de un objetivo por debajo de 1."",""""";;;;;;;;;;;;
"Prisa,""PHB'14"",""250"",""3er"",""Acción"",""Concentración, hasta 1 minuto."",""Transmutación"",""30 pies"",""V, S, M (una viruta de raíz de regaliz)"",""Artificiero (TCE), Hechicero (PHB'14), Mago (PHB'14)"","""",""Tramposo Arcano (PHB'24) Pícaro, Tramposo Arcano (PHB'14) Pícaro, Tierra (Pradera) (PHB'14) Druida, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador, Horizon Walker (XGE) Guardabosques, Horizon Walker (XGE) Guardabosques, Gloria (TCE) Paladín, Venganza (PHB'14) Paladín, Fuerza (PSA) (PSA) Clérigo, Fuerza (PSA) (PSA) Clérigo, Celo (PSA) (PSA) Clérigo, Celo (PSA) (PSA) Clérigo"",""Elige una criatura dispuesta que puedas ver dentro del alcance. Hasta que finaliza el hechizo, la velocidad del objetivo se duplica, obtiene una bonificación de +2 a la CA, tiene ventaja en las tiradas de salvación de Destreza y obtiene una acción adicional en cada uno de sus turnos. Esa acción solo se puede usar para realizar la acción Atacar (solo un ataque con arma), Correr, Desactivarse, Ocultarse o Usar un objeto.";;;;;;;;;;;;
;;;;;;;;;;;;
"Cuando el hechizo termina, el objetivo no puede moverse ni realizar acciones hasta después de su siguiente turno, mientras una ola de letargo lo invade."",""""";;;;;;;;;;;;
"Prisa,""PHB'24"",""284"",""3er"",""Acción"",""Concentración, hasta 1 minuto."",""Transmutación"",""30 pies"",""V, S, M (una viruta de raíz de regaliz)"",""Artificiero (EFA), Hechicero (PHB'24), Mago (PHB'24)"","""",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Tierra (Pradera) (PHB'14) Druida, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador, Caminante de horizonte (XGE) Guardabosques, Caminante de horizonte (XGE) Guardabosques, Gloria (PHB'24) Paladín, Gloria (TCE) Paladín, Venganza (PHB'24) Paladín, Venganza (PHB'14) Paladín, Fuerza (PSA) (PSA) Clérigo, Fuerza (PSA) (PSA) Clérigo, Celo (PSA) (PSA) Clérigo, Celo (PSA) (PSA) Clérigo"",""Elige una criatura dispuesta que puedas ver dentro del alcance. Hasta que finaliza el hechizo, la Velocidad del objetivo se duplica, obtiene una bonificación de +2 a la Clase de Armadura, tiene Ventaja en las tiradas de salvación de Destreza y obtiene una acción adicional en cada uno de sus turnos. Esa acción se puede usar para realizar solo la acción Atacar (un solo ataque), Correr, Desactivarse, Ocultarse o Utilizar.";;;;;;;;;;;;
;;;;;;;;;;;;
"Cuando termina el hechizo, el objetivo queda Incapacitado y tiene una Velocidad de 0 hasta el final de su siguiente turno, mientras una ola de letargo lo inunda."",""""";;;;;;;;;;;;
"Sanar,""PHB'14"",""250"",""6to"",""Acción"",""Instantáneo"",""Evocación"",""60 pies"",""V, S"",""Clérigo (PHB'14), Druida (PHB'14)"","""",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Elige una criatura que puedas ver dentro del alcance. Una oleada de energía positiva recorre a la criatura, lo que hace que recupere 70 puntos de vida. Este hechizo también acaba con la ceguera, la sordera y cualquier enfermedad que afecte al objetivo. Este hechizo no tiene efecto sobre constructos ni muertos vivientes."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de nivel 7 o superior, la cantidad de curación aumenta en 10 por cada nivel de espacio por encima del 6.""";;;;;;;;;;;;
"Sanar,""PHB'24"",""284"",""6to"",""Acción"",""Instantáneo"",""Abjuración"",""60 pies"",""V, S"",""Clérigo (PHB'24), Druida (PHB'24)"","""",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Elige una criatura que puedas ver dentro del alcance. La energía positiva atraviesa el objetivo y restaura 70 puntos de vida. Este hechizo también pone fin a las condiciones de ceguera, sordera y envenenamiento del objetivo."",""Usando un espacio para hechizos de nivel superior. La curación aumenta en 10 por cada nivel de espacio de hechizo superior a 6.""";;;;;;;;;;;;
"Espíritu curativo,""XGE"",""157"",""2do"",""Prima"",""Concentración, hasta 1 minuto."",""Conjuración"",""60 pies"",""V, S"","""",""Druida (PHB'14), Druida (PHB'24), Guardabosques (PHB'14), Guardabosques (PHB'24)"",""Lore (PHB'24) Bardo"",""Invocas un espíritu de la naturaleza para calmar a los heridos. El espíritu intangible aparece en un espacio que es un cubo de 5 pies que puedes ver dentro del alcance. El espíritu parece una bestia transparente o un hada (tú eliges).";;;;;;;;;;;;
;;;;;;;;;;;;
Hasta que finalice el hechizo, cada vez que tú o una criatura que puedas ver se mueva al espacio del espíritu por primera vez en un turno o comience su turno allí, puedes hacer que el espíritu restaure 1d6 puntos de vida a esa criatura (no se requiere acción). El espíritu no puede curar constructos ni muertos vivientes. El espíritu puede curar un número de veces igual a 1 + tu modificador de habilidad para lanzar hechizos (mínimo dos veces). Después de curar esa cantidad de veces, el espíritu desaparece.;;;;;;;;;;;;
;;;;;;;;;;;;
"Como acción adicional en tu turno, puedes mover el espíritu hasta 30 pies hasta un espacio que puedas ver."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 3.er nivel o superior, la curación aumenta en 1d6 por cada nivel de espacio por encima del 2.º.""";;;;;;;;;;;;
"Palabra curativa,""PHB'14"",""250"",""1er"",""Prima"",""Instantáneo"",""Evocación"",""60 pies"",""V"",""Bardo (PHB'14), Clérigo (PHB'14), Druida (PHB'14)"","""",""Alquimista (TCE) Artificiero, Conocimiento (PHB'24) Bardo, Alma divina (XGE) Hechicero, Alma divina (XGE) Hechicero"",""Una criatura de tu elección que puedas ver dentro del alcance recupera puntos de vida equivalentes a 1d4 + tu modificador de habilidad de lanzamiento de hechizos. Este hechizo no tiene efecto sobre los muertos vivientes ni sobre los constructos."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 2º nivel o superior, la curación aumenta en 1d4 por cada nivel de espacio por encima del 1º.""";;;;;;;;;;;;
"Palabra curativa,""PHB'24"",""284"",""1er"",""Prima"",""Instantáneo"",""Abjuración"",""60 pies"",""V"",""Bardo (PHB'24), Clérigo (PHB'24), Druida (PHB'24)"","""",""Alquimista (TCE) Artificiero, Alquimista (EFA) Artificiero, Cartógrafo (EFA) Artificiero, Lore (PHB'24) Bardo, Alma Divina (XGE) Hechicero, Alma Divina (XGE) Hechicero"",""Una criatura de tu elección que puedas ver dentro del alcance recupera puntos de vida equivalentes a 2d4 más tu modificador de habilidad de lanzamiento de hechizos."",""Usando un espacio para hechizos de nivel superior. La curación aumenta en 2d4 por cada nivel de espacio de hechizo superior a 1.""";;;;;;;;;;;;
"Calentar metales,""PHB'14"",""250"",""2do"",""Acción"",""Concentración, hasta 1 minuto."",""Transmutación"",""60 pies"",""V, S, M (un trozo de hierro y una llama)"",""Artificiero (TCE), Bardo (PHB'14), Druida (PHB'14)"","""",""Lore (PHB'24) Bardo, Clérigo de Forja (XGE), Clérigo de Forja (XGE)"",""Elija un objeto de metal fabricado, como un arma de metal o una armadura de metal pesado o mediano, que pueda ver dentro del alcance. Haces que el objeto brille al rojo vivo. Cualquier criatura en contacto físico con el objeto sufre 2d8 de daño por fuego cuando lanzas el hechizo. Hasta que finalice el hechizo, puedes usar una acción adicional en cada uno de tus turnos siguientes para causar este daño nuevamente.";;;;;;;;;;;;
;;;;;;;;;;;;
"Si una criatura sostiene o lleva puesto el objeto y recibe el daño de este, la criatura debe superar una tirada de salvación de Constitución o soltar el objeto si puede. Si no suelta el objeto, tiene desventaja en las tiradas de ataque y pruebas de habilidad hasta el comienzo de tu siguiente turno."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 3er nivel o superior, el daño aumenta en 1d8 por cada nivel de espacio por encima del 2do.""";;;;;;;;;;;;
"Calentar metales,""PHB'24"",""284"",""2do"",""Acción"",""Concentración, hasta 1 minuto."",""Transmutación"",""60 pies"",""V, S, M (un trozo de hierro y una llama)"",""Artificiero (EFA), Bardo (PHB'24), Druida (PHB'24)"","""",""Lore (PHB'24) Bardo, Clérigo de Forja (XGE), Clérigo de Forja (XGE)"",""Elige un objeto de metal fabricado, como un arma de metal o una armadura de metal pesado o mediano, que puedas ver dentro del alcance. Haces que el objeto brille al rojo vivo. Cualquier criatura en contacto físico con el objeto sufre 2d8 de daño de Fuego cuando lanzas el hechizo. Hasta que finalice el hechizo, puedes realizar una acción adicional en cada uno de tus turnos posteriores para infligir este daño nuevamente si el objeto está dentro del alcance.";;;;;;;;;;;;
;;;;;;;;;;;;
"Si una criatura sostiene o lleva puesto el objeto y recibe el daño de este, la criatura debe superar una tirada de salvación de Constitución o soltar el objeto si puede. Si no suelta el objeto, tiene Desventaja en las tiradas de ataque y pruebas de habilidad hasta el comienzo de tu siguiente turno."",""Usando un espacio para hechizos de nivel superior. El daño aumenta en 1d8 por cada nivel de espacio de hechizo superior a 2.""";;;;;;;;;;;;
"Reprimenda infernal,""PHB'14"",""250"",""1er"",""Reacción"",""Instantáneo"",""Evocación"",""60 pies"",""V, S"",""Brujo (PHB'14)"","""",""Paladín Rompejuramentos (DMG'14), Paladín Rompejuramentos (DMG'14)"",""Señalas con el dedo y la criatura que te dañó queda momentáneamente rodeada de llamas infernales. La criatura debe realizar una tirada de salvación de Destreza. Requiere 2d10 de daño por fuego si falla la salvación, o la mitad de daño si tiene éxito."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 2º nivel o superior, el daño aumenta en 1d10 por cada nivel de espacio por encima del 1º.""";;;;;;;;;;;;
"Reprimenda infernal,""PHB'24"",""284"",""1er"",""Reacción"",""Instantáneo"",""Evocación"",""60 pies"",""V, S"",""Brujo (PHB'24)"","""",""Paladín Rompejuramentos (DMG'14), Paladín Rompejuramentos (DMG'14)"",""La criatura que te dañó está momentáneamente rodeada de llamas verdes. Realiza una tirada de salvación de Destreza, recibiendo 2d10 de daño de Fuego si falla la salvación o la mitad de daño si tiene éxito."",""Usando un espacio para hechizos de nivel superior. El daño aumenta en 1d10 por cada nivel de espacio de hechizo superior a 1.""";;;;;;;;;;;;
"Fiesta de los héroes,""PHB'14"",""250"",""6to"",""10 min."",""Instantáneo"",""Conjuración"",""30 pies"",""V, S, M (un cuenco con gemas incrustadas que vale al menos 1.000 po, que consume el hechizo)"",""Clérigo (PHB'14), Druida (PHB'14)"",""Bardo (PHB'14)"",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Ofreces un gran festín, que incluye comida y bebida magníficas. El festín tarda 1 hora en consumirse y desaparece al final de ese tiempo, y los efectos beneficiosos no aparecen hasta que termina esta hora. Hasta doce criaturas pueden participar del festín.";;;;;;;;;;;;
;;;;;;;;;;;;
"Una criatura que participa del festín obtiene varios beneficios. La criatura se cura de todas las enfermedades y venenos, se vuelve inmune al veneno y al miedo, y realiza todas las tiradas de salvación de Sabiduría con ventaja. Su máximo de puntos de vida también aumenta en 2d10 y gana el mismo número de puntos de vida. Estos beneficios tienen una duración de 24 horas."",""""";;;;;;;;;;;;
"Fiesta de los héroes,""PHB'24"",""284"",""6to"",""10 min."",""Instantáneo"",""Conjuración"",""Ser"",""V, S, M (un cuenco con gemas incrustadas valorado en más de 1000 GP, que el hechizo consume)"",""Bardo (PHB'24), Clérigo (PHB'24), Druida (PHB'24)"","""",""Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Conjuras un festín que aparece en una superficie en un cubo desocupado de 10 pies junto a ti. El festín tarda 1 hora en consumirse y desaparece al final de ese tiempo, y los efectos beneficiosos no aparecen hasta que termina esta hora. Hasta doce criaturas pueden participar del festín.";;;;;;;;;;;;
;;;;;;;;;;;;
"Una criatura que participa obtiene varios beneficios, que duran 24 horas. La criatura tiene resistencia al daño por veneno y tiene inmunidad a las condiciones asustada y envenenada. Su máximo de puntos de vida también aumenta en 2d10 y gana la misma cantidad de puntos de vida."",""""";;;;;;;;;;;;
"Heroísmo,""PHB'14"",""250"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Encantamiento"",""Tocar"",""V, S"",""Bardo (PHB'14), Paladín (PHB'14)"","""",""Herrero de batalla (TCE) Artificiero, Gloria (TCE) Paladín, Clérigo de la Orden (TCE), Clérigo de la Orden (TCE), Clérigo de la Paz (TCE), Clérigo de la Paz (TCE)"",""Una criatura voluntaria a la que tocas está imbuida de valentía. Hasta que finalice el hechizo, la criatura es inmune a ser asustada y gana puntos de golpe temporales iguales a tu modificador de habilidad de lanzamiento de hechizos al comienzo de cada uno de sus turnos. Cuando el hechizo termina, el objetivo pierde los puntos de golpe temporales restantes de este hechizo."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de nivel 2 o superior, puedes apuntar a una criatura adicional por cada nivel de espacio por encima del 1.""";;;;;;;;;;;;
"Heroísmo,""PHB'24"",""285"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Encantamiento"",""Tocar"",""V, S"",""Bardo (PHB'24), Paladín (PHB'24)"","""",""Artificiero herrero de batalla (TCE), Artificiero herrero de batalla (EFA), paladín de gloria (TCE), paladín de gloria (PHB'24), clérigo de orden (TCE), clérigo de orden (TCE), clérigo de paz (TCE), clérigo de paz (TCE)"",""Una criatura voluntaria a la que tocas está imbuida de valentía. Hasta que finalice el hechizo, la criatura es inmune a la condición Asustada y gana puntos de vida temporales iguales a tu modificador de habilidad de lanzamiento de hechizos al comienzo de cada uno de sus turnos."",""Usando un espacio para hechizos de nivel superior. Puedes apuntar a una criatura adicional por cada nivel de espacio de hechizo superior a 1.""";;;;;;;;;;;;
